36,5,Gumbreg,8,Luang,1,Pepet,4,Pasah,9,Sri,6,Pon,7,Tungleh,7,Soma,4,Ludra,3,Urungan,4,Pati,7
37,5,Gumbreg,8,Luang,1,Pepet,4,Beteng,4,Laba,5,Wage,4,Aryang,6,Anggara,3,Brahma,7,Tulus,6,Raja,8
38,5,Gumbreg,8,Luang,1,Pepet,4,Kajeng,7,Jaya,1,Kliwon,8,Urukung,5,Budha,7,Kala,1,Dadi,8,Manuh,2
39,5,Gumbreg,8,Luang,1,Pepet,4,Pasah,9,Menala,8,Umanis,5,Paniron,8,Wraspati,8,Uma,4,Dangu,5,Duka,4
40,5,Gumbreg,8,Luang,1,Pepet,4,Beteng,4,Sri,6,Pahing,9,Was,9,Sukra,6,Sri,6,Jangur,8,Manuh,2
41,5,Gumbreg,8,-,0,Menga,5,Kajeng,7,Laba,5,Pon,7,Maulu,3,Saniscara,9,Indra,5,Gigis,9,Manusa,3
42,6,Wariga,9,Luang,1,Pepet,4,Pasah,9,Jaya,1,Wage,4,Tungleh,7,Redite,5,Guru,8,Nohan,3,Raksasa,1
43,6,Wariga,9,-,0,Menga,5,Beteng,4,Menala,8,Kliwon,8,Aryang,6,Soma,4,Yama,9,Ogan,7,Suka,10
44,6,Wariga,9,-,0,Menga,5,Kajeng,7,Sri,6,Umanis,5,Urukung,5,Anggara,3,Ludra,3,Erengan,1,Dewa,9
45,6,Wariga,9,-,0,Menga,5,Pasah,9,Laba,5,Pahing,9,Paniron,8,Budha,7,Brahma,7,Urungan,4,Manusa,3
46,6,Wariga,9,Luang,1,Pepet,4,Beteng,4,Jaya,1,Pon,7,Was,9,Wraspati,8,Kala,1,Tulus,6,Manuh,2
47,6,Wariga,9,-,0,Menga,5,Kajeng,7,Menala,8,Wage,4,Maulu,3,Sukra,6,Uma,4,Dadi,8,Pandita,5
48,6,Wariga,9,Luang,1,Pepet,4,Pasah,9,Sri,6,Kliwon,8,Tungleh,7,Saniscara,9,Sri,6,Dangu,5,Raja,8
49,7,Warigadean,3,-,0,Menga,5,Beteng,4,Laba,5,Umanis,5,Aryang,6,Redite,5,Indra,5,Jangur,8,Pandita,5
50,7,Warigadean,3,Luang,1,Pepet,4,Kajeng,7,Jaya,1,Pahing,9,Urukung,5,Soma,4,Guru,8,Gigis,9,Duka,4
51,7,Warigadean,3,-,0,Menga,5,Pasah,9,Menala,8,Pon,7,Paniron,8,Anggara,3,Yama,9,Nohan,3,Pandita,5
52,7,Warigadean,3,Luang,1,Pepet,4,Beteng,4,Sri,6,Wage,4,Was,9,Budha,7,Ludra,3,Ogan,7,Pati,7
53,7,Warigadean,3,-,0,Menga,5,Kajeng,7,Laba,5,Kliwon,8,Maulu,3,Wraspati,8,Brahma,7,Erengan,1,Manusa,3
54,7,Warigadean,3,Luang,1,Pepet,4,Pasah,9,Jaya,1,Umanis,5,Tungleh,7,Sukra,6,Kala,1,Urungan,4,Pati,7
55,7,Warigadean,3,-,0,Menga,5,Beteng,4,Menala,8,Pahing,9,Aryang,6,Saniscara,9,Uma,4,Tulus,6,Dewa,9
56,8,Julungwangi,7,-,0,Menga,5,Kajeng,7,Sri,6,Pon,7,Urukung,5,Redite,5,Sri,6,Dadi,8,Suka,10
57,8,Julungwangi,7,-,0,Menga,5,Pasah,9,Laba,5,Wage,4,Paniron,8,Soma,4,Indra,5,Dangu,5,Dewa,9
58,8,Julungwangi,7,Luang,1,Pepet,4,Beteng,4,Jaya,1,Kliwon,8,Was,9,Anggara,3,Guru,8,Jangur,8,Pati,7
59,8,Julungwangi,7,-,0,Menga,5,Kajeng,7,Menala,8,Umanis,5,Maulu,3,Budha,7,Yama,9,Gigis,9,Suka,10
60,8,Julungwangi,7,Luang,1,Pepet,4,Pasah,9,Sri,6,Pahing,9,Tungleh,7,Wraspati,8,Ludra,3,Nohan,3,Raja,8
61,8,Julungwangi,7,Luang,1,Pepet,4,Beteng,4,Laba,5,Pon,7,Aryang,6,Sukra,6,Brahma,7,Ogan,7,Duka,4
62,8,Julungwangi,7,Luang,1,Pepet,4,Kajeng,7,Jaya,1,Wage,4,Urukung,5,Saniscara,9,Kala,1,Erengan,1,Duka,4
63,9,Sungsang,1,Luang,1,Pepet,4,Pasah,9,Menala,8,Kliwon,8,Paniron,8,Redite,5,Uma,4,Urungan,4,Duka,4
64,9,Sungsang,1,Luang,1,Pepet,4,Beteng,4,Sri,6,Umanis,5,Was,9,Soma,4,Sri,6,Tulus,6,Raksasa,1
65,9,Sungsang,1,-,0,Menga,5,Kajeng,7,Laba,5,Pahing,9,Maulu,3,Anggara,3,Indra,5,Dadi,8,Suka,10
66,9,Sungsang,1,-,0,Menga,5,Pasah,9,Jaya,1,Pon,7,Tungleh,7,Budha,7,Guru,8,Dangu,5,Sri,6
67,9,Sungsang,1,-,0,Menga,5,Beteng,4,Menala,8,Wage,4,Aryang,6,Wraspati,8,Yama,9,Jangur,8,Suka,10
68,9,Sungsang,1,-,0,Menga,5,Kajeng,7,Sri,6,Kliwon,8,Urukung,5,Sukra,6,Ludra,3,Gigis,9,Sri,6
69,9,Sungsang,1,-,0,Menga,5,Pasah,9,Laba,5,Umanis,5,Paniron,8,Saniscara,9,Brahma,7,Nohan,3,Sri,6
70,10,Dungulan,4,-,0,Menga,5,Beteng,4,Jaya,1,Pahing,9,Was,9,Redite,5,Kala,1,Ogan,7,Sri,6
71,10,Dungulan,4,Luang,1,Pepet,4,Kajeng,7,Jaya,1,Pon,7,Maulu,3,Soma,4,Kala,1,Erengan,1,Pati,7
72,10,Dungulan,4,Luang,1,Pepet,4,Pasah,9,Jaya,1,Wage,4,Tungleh,7,Anggara,3,Kala,1,Urungan,4,Raja,8
73,10,Dungulan,4,Luang,1,Pepet,4,Beteng,4,Menala,8,Kliwon,8,Aryang,6,Budha,7,Uma,4,Tulus,6,Manuh,2
74,10,Dungulan,4,Luang,1,Pepet,4,Kajeng,7,Sri,6,Umanis,5,Urukung,5,Wraspati,8,Sri,6,Dadi,8,Duka,4
75,10,Dungulan,4,Luang,1,Pepet,4,Pasah,9,Laba,5,Pahing,9,Paniron,8,Sukra,6,Indra,5,Dangu,5,Manuh,2
76,10,Dungulan,4,-,0,Menga,5,Beteng,4,Jaya,1,Pon,7,Was,9,Saniscara,9,Guru,8,Jangur,8,Manusa,3
77,11,Kuningan,6,Luang,1,Pepet,4,Kajeng,7,Menala,8,Wage,4,Maulu,3,Redite,5,Yama,9,Gigis,9,Raksasa,1
78,11,Kuningan,6,-,0,Menga,5,Pasah,9,Sri,6,Kliwon,8,Tungleh,7,Soma,4,Ludra,3,Nohan,3,Suka,10
79,11,Kuningan,6,-,0,Menga,5,Beteng,4,Laba,5,Umanis,5,Aryang,6,Anggara,3,Brahma,7,Ogan,7,Dewa,9
80,11,Kuningan,6,-,0,Menga,5,Kajeng,7,Jaya,1,Pahing,9,Urukung,5,Budha,7,Kala,1,Erengan,1,Manusa,3
81,11,Kuningan,6,Luang,1,Pepet,4,Pasah,9,Menala,8,Pon,7,Paniron,8,Wraspati,8,Uma,4,Urungan,4,Manuh,2
82,11,Kuningan,6,-,0,Menga,5,Beteng,4,Sri,6,Wage,4,Was,9,Sukra,6,Sri,6,Tulus,6,Pandita,5
83,11,Kuningan,6,Luang,1,Pepet,4,Kajeng,7,Laba,5,Kliwon,8,Maulu,3,Saniscara,9,Indra,5,Dadi,8,Raja,8
84,12,Langkir,5,-,0,Menga,5,Pasah,9,Jaya,1,Umanis,5,Tungleh,7,Redite,5,Guru,8,Dangu,5,Pandita,5
85,12,Langkir,5,Luang,1,Pepet,4,Beteng,4,Menala,8,Pahing,9,Aryang,6,Soma,4,Yama,9,Jangur,8,Duka,4
